TimeStep  Sequence  Fight Delay  Kill Delay  Fight Time
11		1		0	 10	  10
11		2		0	 10	  10
11		3		0	 10	  10
11		4		0	 10	  10
11		5		0	 10	  10
11		6		0	 10	  10
11		7		0	 9	  9
11		8		0	 10	  10
11		9		0	 10	  10
11		10		0	 10	  10
11		11		0	 10	  10
11		12		0	 10	  10
11		13		0	 10	  10
11		14		0	 10	  10
12		15		0	 10	  10
12		16		0	 10	  10
12		17		0	 10	  10
12		18		0	 10	  10
12		19		0	 10	  10
12		20		0	 10	  10
12		21		0	 11	  11
12		22		0	 10	  10
12		23		0	 10	  10
12		24		0	 10	  10
12		25		0	 10	  10
12		26		0	 10	  10
12		27		0	 10	  10
12		28		0	 10	  10
12		29		0	 10	  10
12		30		0	 9	  9
13		31		0	 12	  12
13		32		0	 12	  12
13		33		0	 12	  12
13		34		0	 12	  12
13		35		0	 12	  12
13		36		0	 12	  12
13		37		0	 12	  12
13		38		0	 12	  12
13		39		0	 10	  10
13		40		0	 10	  10
13		41		0	 10	  10
13		42		0	 10	  10
13		43		0	 12	  12
13		44		0	 10	  10
13		45		0	 10	  10
13		46		0	 10	  10
13		47		0	 10	  10
13		48		0	 10	  10
13		49		0	 10	  10
13		50		0	 10	  10
13		51		0	 12	  12
13		52		0	 12	  12
13		53		0	 12	  12
13		54		0	 12	  12
13		55		0	 12	  12
13		56		0	 12	  12
14		57		0	 12	  12
14		58		0	 12	  12
14		59		0	 12	  12
14		60		0	 12	  12
14		61		0	 12	  12
14		62		0	 11	  11
14		63		0	 12	  12
14		64		0	 12	  12
14		65		0	 12	  12
14		66		0	 12	  12
14		67		0	 12	  12
14		68		0	 12	  12
14		69		0	 10	  10
14		70		0	 12	  12
14		71		0	 11	  11
14		72		0	 10	  10
14		73		0	 10	  10
14		74		0	 10	  10
14		75		0	 10	  10
14		76		0	 10	  10
14		77		0	 10	  10
14		78		0	 10	  10
14		79		0	 10	  10
14		80		0	 10	  10
14		81		0	 10	  10
14		82		0	 10	  10
14		83		0	 10	  10
14		84		0	 10	  10
14		85		0	 10	  10
14		86		0	 10	  10
15		87		0	 14	  14
15		88		0	 14	  14
15		89		0	 14	  14
15		90		0	 14	  14
15		91		0	 14	  14
15		92		0	 14	  14
15		93		0	 14	  14
15		94		0	 13	  13
15		95		0	 13	  13
15		96		0	 12	  12
15		97		0	 10	  10
15		98		0	 10	  10
15		99		0	 12	  12
15		100		0	 12	  12
15		101		0	 12	  12
15		102		0	 12	  12
15		103		0	 12	  12
15		104		0	 12	  12
15		105		0	 12	  12
15		106		0	 12	  12
15		107		0	 14	  14
15		108		0	 12	  12
15		109		0	 12	  12
15		110		0	 12	  12
15		111		0	 12	  12
15		112		0	 12	  12
15		113		0	 12	  12
15		114		0	 11	  11
15		115		0	 10	  10
15		116		0	 10	  10
15		117		0	 10	  10
15		118		0	 10	  10
15		119		0	 10	  10
15		120		0	 14	  14
15		121		0	 14	  14
15		122		0	 14	  14
15		123		0	 14	  14
15		124		0	 14	  14
15		125		0	 14	  14
15		126		0	 10	  10
15		127		0	 10	  10
15		128		0	 10	  10
15		129		0	 10	  10
15		130		0	 10	  10
15		131		0	 10	  10
15		132		0	 10	  10
15		133		0	 10	  10
16		134		0	 15	  15
16		135		0	 15	  15
16		136		0	 15	  15
16		137		0	 15	  15
16		138		0	 15	  15
16		139		0	 15	  15
16		140		0	 14	  14
16		141		0	 14	  14
16		142		0	 14	  14
16		143		0	 14	  14
16		144		0	 14	  14
16		145		0	 14	  14
16		146		0	 14	  14
16		147		0	 14	  14
16		148		0	 10	  10
16		149		0	 10	  10
16		150		0	 10	  10
16		151		0	 10	  10
16		152		0	 10	  10
16		153		0	 10	  10
16		154		0	 10	  10
16		155		0	 10	  10
16		156		0	 9	  9
16		157		0	 14	  14
16		158		0	 14	  14
16		159		0	 14	  14
16		160		0	 14	  14
16		161		0	 14	  14
16		162		0	 12	  12
16		163		0	 12	  12
16		164		0	 12	  12
